Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2022.03.12,18832,1201,28090,10892,87169,12428,10648,2753,1326,71860,36193,1354,4819,37310,23164,9262,8007,14097,16887,2145,14249,19972,35188,12464,12255,19546,3223,4026,9921,2414,33102,7050,67657,22922,2226,38285,15053,6869,43834,3421,17372,2853,25200,86257,4539,608,19212,12183,6550,13713,1749
2022.03.13,18832,1201,28090,10922,87171,12428,10648,2807,1326,71860,36193,1354,4819,37310,23164,9262,8007,14097,16887,2145,14261,19972,35188,12464,12255,19546,3223,4026,9921,2415,33106,7050,67682,22922,2226,38303,15053,6869,43839,3421,17372,2853,25206,86296,4539,608,19212,12183,6550,13713,1749
2022.03.14,18890,1201,28090,10950,87455,12434,10655,2807,1326,72039,36247,1354,4819,37342,23178,9262,8028,14097,16913,2145,14263,19981,35210,12480,12275,19554,3223,4026,9921,2417,33114,7078,67688,22961,2226,38319,15053,6885,43845,3422,17372,2859,25352,86320,4545,608,19315,12219,6559,13768,1749
2022.03.15,18943,1201,28090,10971,87499,12437,10675,2811,1326,72055,36294,1354,4819,37377,23193,9262,8028,14097,16950,2147,14271,19997,35210,12489,12288,19853,3226,4034,9921,2424,33126,7103,67724,22966,2228,38333,15053,6899,43909,3423,17380,2861,25360,86389,4550,608,19356,12219,6598,13820,1769
2022.03.16,18944,1202,28547,10999,87644,12440,10677,2812,1327,72246,36367,1368,4831,37417,23229,9349,8088,14097,16960,2167,14280,20012,35353,12512,12308,19856,3228,4044,9948,2428,33136,7116,67764,22966,2229,38350,15053,6933,43962,3427,17380,2870,25377,86489,4553,609,19392,12219,6622,13868,1769
2022.03.17,18998,1202,28547,11030,87789,12441,10677,2812,1327,72443,36444,1368,4834,37435,23250,9349,8088,14380,16981,2179,14282,20023,35353,12522,12319,19855,3231,4046,9948,2431,33149,7128,67792,23030,2232,38364,15173,6960,43992,3429,17380,2871,25391,86604,4556,611,19430,12273,6635,13901,1769
2022.03.18,19038,1202,28547,11053,87908,12443,10717,2812,1327,72592,36507,1368,4834,37456,23290,9349,8146,14380,16996,2179,14286,20029,35418,12531,12330,19855,3234,4047,9948,2434,33155,7145,67810,23058,2232,38380,15173,6971,44011,3429,17380,2875,25402,86680,4561,611,19466,12333,6646,13960,1769
2022.03.19,19038,1202,28547,11078,87931,12444,10717,2833,1327,72704,36507,1368,4834,37459,23290,9349,8146,14380,16996,2182,14293,20029,35418,12531,12330,19855,3234,4047,9949,2434,33167,7145,67813,23058,2232,38394,15173,6971,44011,3429,17380,2875,25402,86740,4561,611,19466,12333,6646,13960,1769
2022.03.20,19038,1202,28547,11100,87933,12446,10717,2833,1327,72704,36507,1368,4834,37459,23290,9349,8146,14380,16996,2182,14298,20029,35418,12531,12330,19855,3234,4047,9949,2434,33169,7145,67817,23058,2232,38399,15173,6971,44049,3429,17380,2875,25406,86744,4561,611,19466,12333,6646,13960,1769
2022.03.21,19093,1202,28547,11114,88120,12450,10723,2833,1329,72767,36576,1368,4834,37477,23300,9349,8150,14659,17016,2184,14304,20041,35425,12538,12336,19879,3236,4047,9949,2436,33178,7157,67822,23078,2232,38405,15173,6975,44050,3431,17380,2875,25433,86784,4572,611,19520,12355,6651,13994,1769
2022.03.22,19139,1202,28547,11127,88162,12453,10742,2835,1329,72828,36615,1368,4861,37523,23309,9349,8150,14659,17034,2188,14303,20056,35425,12550,12368,19855,3237,4050,9949,2442,33186,7171,67842,23091,2232,38419,15173,6983,44091,3431,17493,2875,25443,86842,4610,613,19520,12355,6660,14032,1783
2022.03.23,19169,1222,28883,11152,88264,12454,10740,2835,1329,72880,36658,1373,4860,37552,23334,9402,8197,14659,17045,2190,14311,20058,35533,12562,12369,20040,3238,4051,10031,2442,33192,7180,67862,23130,2232,38433,15173,7011,44115,3433,17493,2880,25474,86914,4645,614,19563,12395,6680,14102,1783
2022.03.24,19173,1222,28883,11165,88390,12459,10744,2836,1331,72946,36706,1373,4864,37569,23340,9402,8197,14659,17065,2193,14316,20063,35533,12582,12369,20042,3240,4053,10031,2445,33195,7197,67867,23159,2232,38442,15383,7033,44152,3435,17493,2880,25482,86972,4681,615,19586,12392,6687,14145,1783
2022.03.25,19210,1222,28883,11203,88493,12461,10759,2837,1331,73027,36771,1373,4867,37585,23356,9402,8220,14659,17076,2193,14318,20072,35572,12589,12378,20046,3242,4053,10031,2445,33203,7206,67907,23174,2232,38452,15383,7035,44180,3438,17493,2880,25482,87026,4702,615,19609,12432,6739,14201,1783
2022.03.26,19210,1222,28883,11209,88512,12461,10759,2837,1331,73027,36771,1373,4867,37589,23356,9402,8220,14659,17076,2195,14324,20072,35572,12589,12378,20046,3242,4053,10031,2445,33210,7206,67917,23174,2232,38457,15383,7035,44208,3438,17493,2880,25482,87089,4702,615,19609,12432,6739,14201,1783
2022.03.27,19210,1222,28883,11210,88512,12462,10759,2846,1331,73027,36771,1373,4867,37589,23356,9402,8220,14659,17076,2195,14326,20072,35572,12589,12378,20046,3242,4053,10031,2445,33211,7206,67929,23174,2232,38461,15383,7035,44209,3438,17493,2880,25488,87113,4702,615,19609,12432,6739,14201,1783
2022.03.28,19234,1222,28883,11211,88618,12464,10759,2846,1331,73134,36825,1373,4868,37610,23360,9402,8221,14895,17086,2195,14327,20081,35578,12602,12383,20056,3245,4053,10031,2447,33217,7219,67939,23190,2232,38475,15383,7074,44211,3521,17493,2880,25560,87123,4706,615,19631,12454,6743,14284,1783
2022.03.29,19280,1222,28883,11211,88635,12466,10779,2846,1331,73136,36868,1373,4870,37631,23373,9402,8221,14895,17104,2200,14331,20097,35578,12610,12396,20142,3246,4123,10031,2451,33225,7234,67953,23194,2232,38484,15383,7115,44238,3522,17591,2880,25578,87158,4711,617,19653,12454,6794,14291,1791
2022.03.30,19284,1228,29268,11218,88724,12469,10779,2846,1331,73138,36923,1379,4873,37641,23373,9445,8292,14895,17117,2201,14343,20098,35662,12621,12396,20153,3246,4144,10091,2452,33230,7255,67960,23203,2232,38495,15383,7139,44260,3522,17591,2883,25591,87203,4714,617,19673,12478,6823,14296,1791
2022.03.31,19290,1228,29268,11230,88793,12472,10779,2846,1333,73138,36987,1379,4873,37664,23373,9445,8292,14895,17127,2202,14345,20105,35662,12638,12397,20166,3247,4144,10091,2452,33232,7274,67967,23207,2232,38500,15520,7144,44275,3522,17591,2883,25606,87238,4714,617,19692,12478,6831,14302,1791
2022.04.01,19294,1228,29268,11237,88854,12473,10779,2846,1333,73282,37057,1379,4876,37684,23431,9445,8395,14965,17138,2202,14347,20115,35706,12640,12399,20166,3249,4162,10091,2452,33238,7279,67983,23215,2232,38508,15520,7147,44295,3522,17591,2883,25630,87269,4714,617,19714,12510,6835,14317,1791
2022.04.02,19313,1228,29268,11251,88854,12473,10779,2870,1333,73290,37057,1379,4876,37684,23431,9445,8395,14988,17138,2202,14347,20115,35706,12640,12399,20166,3249,4162,10091,2452,33245,7279,67987,23215,2232,38516,15520,7147,44313,3522,17591,2883,25630,87303,4714,617,19714,12510,6835,14317,1791
2022.04.03,19313,1228,29268,11265,88855,12473,10779,2870,1333,73290,37057,1379,4876,37684,23431,9445,8395,14988,17138,2202,14347,20115,35706,12640,12399,20166,3249,4162,10091,2452,33245,7279,67994,23215,2232,38519,15520,7147,44313,3522,17591,2883,25654,87314,4714,617,19714,12510,6835,14317,1791
2022.04.04,19334,1228,29268,11280,88895,12476,10779,2870,1333,73409,37127,1379,4883,37690,23438,9445,8395,15028,17146,2202,14361,20121,35706,12645,12402,20166,3249,4162,10091,2452,33259,7293,68007,23236,2232,38527,15520,7147,44316,3522,17591,2883,25781,87315,4714,619,19720,12515,6839,14316,1791
2022.04.05,19362,1228,29268,11290,88994,12477,10793,2871,1333,73411,37177,1379,4887,37725,23438,9445,8395,15028,17154,2207,14363,20134,35706,12649,12407,20168,3249,4164,10091,2452,33264,7315,68015,23239,2246,38533,15520,7147,44348,3523,17650,2883,25863,87342,4714,620,19754,12515,6744,14334,1796
2022.04.06,19374,1228,29681,11296,89056,12479,10795,2871,1333,73456,37225,1382,4892,37736,23438,9454,8396,15073,17162,2208,14365,20134,35776,12669,12410,20169,3249,4164,10136,2452,33278,7333,68023,23257,2247,38539,15520,7224,44370,3524,17650,2893,25868,87389,4714,620,19788,12544,6741,14335,1796
2022.04.07,19374,1228,29681,11301,89081,12483,10795,2871,1333,73496,37270,1382,4892,37749,23460,9454,8396,15107,17175,2219,14368,20141,35776,12674,12410,20304,3255,4164,10136,2452,33289,7351,68032,23257,2251,38548,15640,7281,44391,3524,17650,2893,26005,87426,4730,620,19823,12544,6749,14340,1796
2022.04.08,19376,1228,29681,11301,89192,12484,10801,2871,1333,73538,37332,1382,4895,37762,23460,9454,8501,15134,17177,2221,14371,20143,35776,12680,12413,20311,3255,4175,10136,2458,33294,7360,68041,23257,2251,38552,15640,7296,44404,3525,17650,2893,26013,87497,4730,620,19859,12566,6753,14344,1796
2022.04.09,19376,1228,29681,11305,89192,12484,10801,2884,1333,73555,37332,1382,4895,37764,23484,9454,8501,15161,17177,2222,14371,20143,35776,12680,12413,20311,3255,4175,10136,2458,33298,7360,68048,23257,2254,38557,15640,7296,44417,3525,17650,2893,26013,87543,4730,620,19859,12566,6753,14344,1796
2022.04.10,19376,1228,29681,11308,89192,12487,10801,2884,1333,73555,37332,1382,4895,37764,23484,9454,8501,15161,17177,2222,14371,20143,35776,12680,12413,20311,3255,4175,10136,2458,33298,7360,68055,23257,2254,38560,15640,7296,44424,3525,17650,2893,26014,87548,4730,620,19859,12566,6753,14344,1796
2022.04.11,19379,1228,29681,11313,89236,12495,10802,2884,1333,73583,37369,1382,4897,37777,23484,9454,8501,15200,17182,2222,14377,20154,35776,12687,12413,20311,3255,4175,10136,2459,33308,7374,68067,23257,2254,38565,15640,7315,44425,3527,17650,2893,26026,87550,4730,623,19884,12566,6755,14349,1796
2022.04.12,19417,1228,29681,11316,89261,12497,10808,2884,1333,73588,37397,1382,4905,37788,23493,9454,8501,15210,17185,2269,14385,20166,35776,12689,12414,20315,3259,4190,10136,2463,33306,7383,68081,23257,2254,38568,15640,7399,44442,3527,17698,2893,26087,87589,4730,623,19918,12566,6774,14372,1801
2022.04.13,19441,1234,29681,11325,89376,12498,10809,2884,1333,73622,37428,1390,4905,37799,23493,9475,8501,15224,17191,2276,14391,20167,35857,12694,12420,20318,3259,4190,10501,2463,33315,7390,68096,23302,2254,38571,15640,7404,44441,3527,17698,2898,26089,87619,4730,623,19955,12566,6777,14380,1801
2022.04.14,19475,1235,29823,11333,89382,12501,10809,2884,1333,73656,37476,1390,4911,37805,23509,9475,8501,15238,17194,2276,14395,20169,35857,12708,12421,20400,3260,4191,10501,2464,33322,7400,68102,23334,2257,38574,15736,7427,44464,3527,17698,2898,26093,87638,4736,623,19988,12589,6791,14383,1801
2022.04.15,19502,1235,29823,11336,89492,12501,10813,2894,1333,73689,37523,1390,4913,37812,23509,9475,8524,15251,17194,2276,14398,20176,35857,12714,12422,20406,3260,4191,10501,2464,33334,7410,68114,23334,2257,38576,15736,7443,44474,3527,17698,2898,26094,87639,4736,623,20022,12619,6794,14390,1801
2022.04.16,19502,1235,29823,11339,89496,12501,10813,2894,1333,73689,37523,1390,4913,37815,23509,9475,8524,15274,17194,2276,14398,20176,35857,12714,12422,20406,3260,4191,10501,2464,33337,7410,68114,23334,2257,38580,15736,7443,44488,3527,17698,2898,26094,87639,4736,623,20022,12619,6794,14390,1801
2022.04.17,19502,1235,29823,11348,89497,12501,10813,2894,1333,73689,37523,1390,4913,37815,23509,9475,8524,15274,17194,2276,14398,20176,35857,12714,12422,20406,3260,4191,10501,2464,33336,7410,68114,23334,2257,38582,15736,7443,44488,3527,17698,2898,26094,87639,4736,623,20022,12619,6794,14390,1801
2022.04.18,19510,1235,29823,11354,89524,12504,10813,2894,1333,73738,37523,1390,4914,37822,23509,9475,8524,15297,17197,2276,14401,20176,35857,12718,12424,20407,3260,4191,10501,2465,33336,7416,68125,23334,2257,38586,15736,7455,44488,3529,17698,2898,26093,87674,4736,623,20044,12626,6796,14391,1801
2022.04.19,19513,1235,29823,11354,89624,12507,10813,2896,1333,73738,37523,1390,4914,37843,23523,9475,8524,15307,17207,2276,14407,20181,35857,12722,12429,20407,3261,4194,10501,2471,33349,7427,68160,23334,2257,38592,15736,7460,44539,3532,17734,2898,26099,87717,4736,626,20071,12626,6804,14395,1807
2022.04.20,19524,1248,29852,11360,89657,12510,10825,2896,1333,73759,37659,1407,4918,37852,23523,9510,8524,15326,17213,2277,14412,20208,35935,12739,12432,20414,3262,4195,10684,2472,33356,7434,68186,23363,2257,38599,15736,7468,44550,3532,17734,2901,26114,87737,4736,626,20099,12650,6807,14399,1807
2022.04.21,19529,1248,29852,11366,89671,12512,10826,2896,1333,73789,37659,1407,4918,37853,23535,9510,8524,15341,17220,2278,14418,20219,35935,12742,12432,20473,3262,4195,10684,2472,33363,7436,68208,23363,2257,38600,15815,7478,44578,3532,17734,2901,26126,87767,4740,626,20124,12650,6822,14402,1807
2022.04.22,19541,1248,29852,11369,89833,12516,10834,2896,1333,73830,37659,1407,4922,37862,23535,9510,8596,15361,17223,2280,14422,20222,35935,12752,12436,20476,3262,4197,10684,2475,33371,7442,68218,23363,2260,38605,15815,7477,44592,3532,17734,2901,26132,87819,4740,629,20149,12657,6823,14403,1807
2022.04.23,19541,1248,29852,11369,89833,12519,10834,2905,1335,73830,37659,1407,4922,37859,23549,9510,8596,15375,17223,2280,14422,20222,35935,12752,12436,20476,3262,4197,10684,2475,33374,7442,68222,23363,2261,38609,15815,7477,44602,3532,17734,2901,26132,87826,4740,629,20149,12657,6823,14403,1807
2022.04.24,19541,1248,29852,11371,89833,12520,10834,2905,1335,73830,37659,1407,4922,37859,23549,9510,8596,15375,17223,2280,14422,20222,35935,12752,12436,20476,3262,4197,10684,2475,33376,7442,68231,23363,2261,38613,15815,7477,44608,3532,17734,2901,26136,87830,4740,629,20149,12657,6823,14403,1807
2022.04.25,19545,1248,29852,11373,89852,12525,10834,2905,1335,73864,37659,1407,4922,37872,23549,9510,8597,15412,17229,2280,14425,20237,35935,12753,12436,20476,3300,4197,10684,2475,33395,7445,68246,23363,2261,38620,15815,7485,44610,3535,17734,2901,26136,87833,4740,629,20169,12657,6824,14405,1807
2022.04.26,19545,1248,29852,11375,89955,12528,10838,2906,1335,73869,37659,1407,4922,37875,23552,9510,8597,15425,17235,2282,14434,20238,35935,12754,12436,20479,3322,4197,10684,2477,33407,7456,68264,23363,2263,38627,15815,7486,44616,3538,17734,2901,26138,87848,4740,629,20187,12668,6845,14411,1812
2022.04.27,19559,1252,29951,11377,89986,12529,10838,2906,1340,73897,37806,1418,4923,37880,23552,9529,8597,15447,17240,2282,14441,20247,36002,12769,12439,20484,3354,4197,10752,2478,33416,7465,68284,23405,2263,38633,15815,7499,44629,3538,17734,2912,26139,87863,4740,630,20202,12686,6851,14411,1812
2022.04.28,19561,1252,29951,11381,89994,12532,10840,2906,1340,73928,37806,1418,4923,37888,23570,9529,8597,15475,17244,2282,14449,20257,36002,12773,12443,20516,3356,4197,10752,2479,33423,7484,68306,23405,2268,38643,15897,7502,44641,3538,17767,2912,26151,87881,4747,634,20220,12686,6855,14411,1812
2022.04.29,19567,1252,29951,11385,90147,12532,10850,2907,1340,73948,37806,1418,4927,37903,23570,9529,8635,15475,17248,2283,14456,20263,36002,12778,12444,20516,3360,4197,10752,2480,33425,7499,68324,23405,2268,38646,15897,7502,44663,3540,17767,2912,26155,87898,4747,637,20236,12703,6856,14413,1812
2022.04.30,19567,1252,29951,11389,90147,12532,10850,2907,1340,73948,37806,1418,4927,37903,23587,9529,8635,15523,17248,2286,14456,20263,36002,12778,12444,20516,3360,4197,10752,2480,33429,7499,68344,23405,2268,38649,15897,7502,44677,3540,17767,2912,26155,87911,4747,637,20236,12703,6856,14413,1812
2022.05.01,19567,1252,29951,11392,90147,12532,10850,2907,1340,73948,37806,1418,4927,37898,23587,9529,8635,15523,17248,2286,14456,20263,36002,12778,12444,20516,3360,4197,10752,2480,33430,7499,68354,23405,2268,38656,15897,7502,44678,3540,17767,2912,26155,87914,4747,637,20236,12703,6856,14413,1812
2022.05.02,19570,1252,29951,11394,90158,12538,10851,2919,1340,74005,37806,1418,4927,37904,23587,9529,8635,15568,17262,2287,14462,20280,36002,12781,12446,20517,3373,4197,10752,2481,33444,7516,68371,23405,2268,38659,15897,7505,44679,3540,17767,2912,26178,87921,4747,639,20237,12706,6857,14415,1812
2022.05.03,19585,1252,29951,11398,90264,12540,10855,2919,1340,74010,37806,1418,4927,37915,23591,9529,8636,15582,17268,2291,14477,20290,36002,12782,12450,20532,3375,4201,10752,2486,33455,7528,68387,23405,2268,38663,15897,7511,44713,3541,17849,2912,26181,87934,4747,639,20247,12706,6870,14424,1814
2022.05.04,19590,1253,30189,11403,90277,12543,10858,2919,1340,74008,37969,1428,4928,37933,23591,9533,8636,15607,17270,2296,14480,20303,36064,12795,12450,20533,3375,4215,10780,2487,33467,7536,68405,24577,2268,38668,15897,7519,44733,3541,17849,2915,26189,87944,4747,639,20256,12716,6872,14442,1814
2022.05.05,19593,1253,30189,11403,90390,12551,10858,2919,1340,74039,37969,1428,4928,37944,23591,9533,8636,15638,17273,2304,14482,20316,36064,12801,12451,20533,3374,4216,10780,2487,33474,7547,68430,24577,2268,38671,15940,7520,44733,3542,17767,2915,26191,87952,4760,642,20270,12716,6879,14449,1814
2022.05.06,19601,1253,30189,11404,90416,12558,10874,2928,1340,74060,37969,1428,4928,37956,23591,9533,8691,15670,17276,2316,14486,20334,36064,12805,12454,20554,3378,4216,10780,2487,33482,7556,68449,24577,2268,38678,15940,7528,44733,3544,17767,2915,26192,87969,4760,642,20280,12716,6880,14464,1814
2022.05.07,19601,1253,30189,11407,90416,12560,10874,2928,1340,74085,37969,1428,4928,37956,23614,9533,8691,15700,17276,2325,14486,20334,36064,12805,12454,20554,3378,4216,10780,2487,33487,7556,68460,24577,2268,38681,15940,7528,44733,3544,17849,2915,26192,87983,4760,642,20280,12716,6880,14464,1814
2022.05.08,19601,1253,30189,11408,90416,12563,10874,2928,1340,74085,37969,1428,4928,37956,23614,9533,8691,15700,17276,2325,14486,20334,36064,12805,12454,20554,3378,4216,10780,2487,33488,7556,68479,24577,2268,38685,15940,7528,44733,3544,17849,2915,26192,87984,4760,642,20280,12716,6880,14464,1814
2022.05.09,19601,1253,30189,11409,90422,12569,10875,2928,1340,74108,37969,1428,4930,37965,23614,9533,8691,15734,17285,2325,14495,20335,36064,12809,12454,20554,3378,4216,10780,2488,33495,7568,68500,24577,2268,38691,15940,7541,44733,3546,17847,2915,26223,87986,4760,644,20288,12742,6882,14475,1814
2022.05.10,19606,1253,30189,11409,90524,12572,10883,2928,1340,74113,37969,1428,4930,37981,23619,9533,8692,15758,17286,2327,14505,20357,36064,12814,12456,20554,3378,4207,10780,2492,33503,7581,68529,24577,2268,38695,15940,7546,44733,3547,17847,2915,26243,87999,4760,648,20295,12742,6882,14485,1817
2022.05.11,19606,1268,30230,11410,90536,12577,10883,2928,1340,74133,38086,1434,4930,37993,23619,9555,8692,15772,17290,2330,14510,20365,36140,12826,12456,20554,3378,4230,10798,2493,33517,7594,68558,24588,2268,38700,15940,7548,44814,3548,17869,2917,26248,88022,4760,648,20301,12770,6886,14491,1817
2022.05.12,19623,1268,30230,11415,90559,12586,10883,2928,1340,74158,38086,1434,4930,37997,23630,9555,8692,15786,17291,2332,14519,20383,36140,12837,12457,20553,3378,4232,10798,2499,33529,7600,68579,24588,2272,38703,15996,7556,44814,3548,17869,2917,26252,88033,4761,648,20310,12770,6893,14500,1817
2022.05.14,19628,1268,30230,11415,90693,12593,10914,2931,1341,74178,38086,1434,4933,38005,23636,9555,8720,15816,17295,2336,14520,20393,36140,12849,12457,20365,3381,4234,10798,2500,33543,7607,68617,24588,2274,38713,15996,7560,44814,3552,17869,2917,26251,88055,4761,648,20317,12791,6893,14502,1817
2022.05.15,19628,1268,30230,11416,90695,12594,10914,2931,1341,74178,38086,1434,4933,38005,23636,9555,8720,15816,17295,2336,14520,20393,36140,12849,12457,20365,3381,4234,10798,2500,33545,7607,68637,24588,2274,38716,15996,7560,44814,3552,17869,2917,26252,88059,4761,648,20317,12791,6893,14502,1817
2022.05.16,19631,1268,30230,11418,90712,12601,10914,2931,1341,74239,38086,1434,4934,38005,23636,9555,8720,15830,17297,2336,14524,20409,36140,12853,12460,20365,3381,4234,10798,2500,33553,7623,68670,24588,2274,38723,15996,7563,44814,3554,17869,2917,26255,88060,4761,652,20322,12812,6895,14505,1817
2022.05.17,19633,1268,30230,11418,90795,12603,10922,2936,1342,74241,38086,1434,4934,38028,23640,9555,8721,15845,17301,2336,14542,20441,36140,12859,12461,20365,3381,4240,10798,2513,33571,7638,68699,24588,2275,38729,15996,7563,44814,3559,17891,2917,26285,88070,4761,654,20330,12812,6903,14508,1820
2022.05.18,19633,1286,30259,11426,90813,12611,10922,2936,1342,74272,38158,1446,4936,38041,23640,9571,8802,15855,17307,2337,14545,20453,36218,12875,12461,20606,3381,4240,10824,2515,33586,7650,68720,24627,2275,38736,15996,7568,44898,3561,17891,2919,26298,88079,4761,654,20328,12833,6905,14514,1820
2022.05.19,19641,1286,30259,11426,90827,12616,10922,2936,1342,74295,38157,1446,4936,38056,23662,9571,8803,15867,17309,2337,14547,20468,36218,12884,12462,20607,3381,4240,10824,2515,33595,7664,68749,24627,2275,38740,16050,7580,44898,3561,17891,2919,26358,88098,4765,654,20332,12833,6912,14518,1820
